# Location,NW
# Site,OF
# PitID,1
# Date/Local Time,2020-03-11T11:00
# UTM Zone,13N
# Easting,452898
# Northing,4431871
# Latitude,40.03575
# Longitude,-105.55209
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
83.0,73.0,383.0,325.0,324.0
73.0,63.0,330.0,337.0,NaN
63.0,53.0,384.0,376.0,NaN
53.0,43.0,335.0,339.0,NaN
43.0,33.0,334.0,332.0,NaN
33.0,23.0,305.0,289.0,NaN
23.0,13.0,318.0,322.0,NaN
13.0,3.0,NaN,NaN,NaN
