# Location,American
# Site,Caples Lake
# PitID,CAAMCL
# Date/Local Time,2020-02-28T11:30
# UTM Zone,10N
# Easting,757217
# Northing,4288782
# Latitude,38.71029
# Longitude,-120.04186
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
120.0,110.0,334.5,NaN,NaN,NaN,NaN
110.0,100.0,363.0,NaN,NaN,NaN,NaN
100.0,90.0,343.0,NaN,NaN,NaN,NaN
90.0,80.0,359.5,NaN,NaN,NaN,NaN
80.0,70.0,393.6666666666667,NaN,NaN,NaN,NaN
70.0,60.0,363.0,NaN,NaN,NaN,NaN
60.0,50.0,418.0,NaN,NaN,NaN,NaN
50.0,40.0,401.5,NaN,NaN,NaN,NaN
40.0,30.0,424.0,NaN,NaN,NaN,NaN
30.0,20.0,432.0,NaN,NaN,NaN,NaN
20.0,10.0,462.3333333333333,NaN,NaN,NaN,NaN
