# Location,CB
# Site,F14
# PitID,3
# Date/Local Time,2020-02-26T10:40
# UTM Zone,13N
# Easting,328559
# Northing,4310733
# Latitude,38.92878
# Longitude,-106.97781
# Depth (cm),Temperature (deg C)
81.0,-8.6
80.0,-11.6
70.0,-11.5
60.0,-8.5
50.0,-6.5
40.0,-5.1
30.0,-4.3
20.0,-3.6
10.0,-3.1
0.0,-2.5
