# Location,CB
# Site,O6
# PitID,2
# Date/Local Time,2020-02-01T14:30
# UTM Zone,13N
# Easting,328376
# Northing,4310492
# Latitude,38.92657
# Longitude,-106.97986
# Depth (cm),Temperature (deg C)
92.0,-2.1
90.0,-2.1
80.0,-4.6
70.0,-6.2
60.0,-5.3
50.0,-4.2
40.0,-3.0
30.0,-2.3
20.0,-1.5
10.0,-0.7
0.0,-0.3
