# Location,CB
# Site,O6
# PitID,2
# Date/Local Time,2020-02-01T14:30
# UTM Zone,13N
# Easting,328376
# Northing,4310492
# Latitude,38.92657
# Longitude,-106.97986
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
92.0,85.0,NaN,NaN,F,W,Fresh snow
91.0,88.0,NaN,NaN,F,W,Fresh snow
88.0,78.0,NaN,NaN,F,M,Hard pack
78.0,67.0,NaN,NaN,1F,M,Hard pack
67.0,65.0,NaN,NaN,P,D,NaN
65.0,43.0,NaN,NaN,F,D,NaN
43.0,28.0,NaN,NaN,1F,M,Durable layer
28.0,14.0,NaN,NaN,4F,M,easy/loosely packed
14.0,0.0,NaN,NaN,1F,M,vegetation
