# Location,Senator Beck
# Site,Swamp Angel
# PitID,COSBSA
# Date/Local Time,2020-02-26T14:44
# UTM Zone,13N
# Easting,261641
# Northing,4198978
# Latitude,37.90714
# Longitude,-107.71121
# Depth (cm),Temperature (deg C)
172.0,-2.3
170.0,-3.8
160.0,-8.3
150.0,-8.6
140.0,-6.6
130.0,-5.2
120.0,-4.4
110.0,-3.9
100.0,-3.4
90.0,-3.0
80.0,-2.6
70.0,-2.2
60.0,-1.9
50.0,-1.6
40.0,-1.1
30.0,-0.8
20.0,-0.6
10.0,-0.3
0.0,-0.1
