# Location,NW
# Site,FS
# PitID,4
# Date/Local Time,2020-05-13T09:45
# UTM Zone,13N
# Easting,452506
# Northing,4432385
# Latitude,40.04036
# Longitude,-105.55672
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
70.0,68.0,NaN,NaN,NaN,NaN,Melting snow
68.0,68.0,NaN,NaN,NaN,NaN,ice lense
68.0,61.0,NaN,NaN,NaN,NaN,compacted
61.0,58.0,NaN,NaN,NaN,NaN,ice lense
58.0,5.0,NaN,NaN,NaN,NaN,large facets
5.0,5.0,NaN,NaN,NaN,NaN,ice lense
5.0,0.0,NaN,NaN,NaN,NaN,depth hoar
