# Location,NW
# Site,FS
# PitID,4
# Date/Local Time,2020-05-13T09:45
# UTM Zone,13N
# Easting,452506
# Northing,4432385
# Latitude,40.04036
# Longitude,-105.55672
# Depth (cm),Temperature (deg C)
70.0,-0.1
60.0,-0.1
50.0,-0.1
40.0,-0.1
30.0,-0.1
20.0,-0.1
10.0,-0.1
0.0,-0.1
