# Location,CB
# Site,F13
# PitID,2
# Date/Local Time,2020-02-26T11:30
# UTM Zone,13N
# Easting,328564
# Northing,4310799
# Latitude,38.92938
# Longitude,-106.97777
# Depth (cm),Temperature (deg C)
109.0,-7.9
100.0,-9.8
90.0,-8.7
80.0,-6.5
70.0,-5.2
60.0,-4.4
50.0,-3.6
40.0,-3.1
30.0,-2.5
20.0,-2.3
10.0,-1.2
0.0,-0.9
