# Location,Cameron Pass
# Site,Joe Wright
# PitID,COCPJW
# Date/Local Time,2020-02-26T09:47
# UTM Zone,13N
# Easting,424321
# Northing,4486308
# Latitude,40.52405
# Longitude,-105.89345
# HN (cm) A,HN (cm) B,HN (cm) C,SWE (mm) A,SWE (mm) B,SWE (mm) C,Evidence of Melt
29,29,28.5,31,31,30,No
