# Location,CB
# Site,F13
# PitID,1
# Date/Local Time,2020-02-26T11:15
# UTM Zone,13N
# Easting,328554
# Northing,4310810
# Latitude,38.92947
# Longitude,-106.97789
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
106.0,96.0,126.0,124.0,NaN
96.0,86.0,176.0,156.0,NaN
86.0,76.0,240.0,227.0,NaN
76.0,66.0,255.0,247.0,NaN
66.0,56.0,298.0,292.0,NaN
56.0,46.0,292.0,268.0,286.0
46.0,36.0,321.0,296.0,NaN
36.0,26.0,299.0,303.0,NaN
26.0,16.0,303.0,295.0,NaN
