# Location,CB
# Site,F13
# PitID,1
# Date/Local Time,2020-02-26T11:15
# UTM Zone,13N
# Easting,328554
# Northing,4310810
# Latitude,38.92947
# Longitude,-106.97789
# Depth (cm),Temperature (deg C)
106.0,-11.4
100.0,-12.7
90.0,-9.5
80.0,-6.9
70.0,-4.9
60.0,-4.1
50.0,-3.4
40.0,-2.7
30.0,-2.3
20.0,-1.9
10.0,-1.3
0.0,-0.9
