# Location,Little Cottonwood
# Site,Atwater
# PitID,UTLCAW
# Date/Local Time,2020-03-12T13:48
# UTM Zone,12N
# Easting,446048
# Northing,4493579
# Latitude,40.59125
# Longitude,-111.63759
# Depth (cm),Temperature (deg C)
238.0,NaN
230.0,NaN
240.0,NaN
220.0,NaN
210.0,NaN
200.0,NaN
190.0,NaN
180.0,NaN
170.0,NaN
160.0,NaN
150.0,NaN
130.0,NaN
120.0,NaN
110.0,NaN
100.0,NaN
90.0,NaN
80.0,NaN
70.0,NaN
60.0,NaN
50.0,NaN
40.0,NaN
30.0,NaN
20.0,NaN
10.0,NaN
0.0,NaN
