# Location,NW
# Site,OF
# PitID,1
# Date/Local Time,2020-02-12T13:00
# UTM Zone,13N
# Easting,452906
# Northing,4431866
# Latitude,40.0357
# Longitude,-105.552
# Depth (cm),Temperature (deg C)
91.0,-5.6
90.0,-6.6
80.0,-7.9
70.0,-6.8
60.0,-5.0
50.0,-3.7
40.0,-3.0
30.0,-2.1
20.0,-1.6
10.0,-1.2
0.0,-0.6
