# Location,NW
# Site,OF
# PitID,1
# Date/Local Time,2020-02-12T13:00
# UTM Zone,13N
# Easting,452906
# Northing,4431866
# Latitude,40.0357
# Longitude,-105.552
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
91.0,81.0,124.0,128.0,NaN
81.0,71.0,126.0,139.0,NaN
71.0,61.0,192.0,214.0,199.0
61.0,51.0,190.0,211.0,NaN
51.0,41.0,250.0,225.0,259.0
41.0,31.0,265.0,252.0,NaN
31.0,21.0,237.0,243.0,NaN
21.0,11.0,300.0,314.0,NaN
11.0,1.0,277.0,266.0,NaN
