# Location,NW
# Site,FS
# PitID,1
# Date/Local Time,2020-01-22T14:05
# UTM Zone,13N
# Easting,452468
# Northing,4432364
# Latitude,40.04017
# Longitude,-105.55717
# Depth (cm),Temperature (deg C)
79.0,-5.1
70.0,-4.7
60.0,-4.1
50.0,-3.3
40.0,-2.7
30.0,-2.2
20.0,-1.8
10.0,-1.5
0.0,0.0
