# Location,NW
# Site,FS
# PitID,1
# Date/Local Time,2020-01-22T14:05
# UTM Zone,13N
# Easting,452468
# Northing,4432364
# Latitude,40.04017
# Longitude,-105.55717
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
79.0,69.0,171.0,158.0,NaN
69.0,59.0,225.0,222.0,NaN
59.0,49.0,241.0,260.0,NaN
49.0,39.0,277.0,272.0,NaN
39.0,29.0,283.0,300.0,NaN
29.0,19.0,283.0,275.0,NaN
19.0,9.0,275.0,269.0,NaN
