# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-02-12T10:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
98.0,88.0,112.0,104.0,NaN
88.0,78.0,161.0,166.0,NaN
78.0,68.0,146.0,177.0,NaN
68.0,58.0,178.0,185.0,NaN
58.0,48.0,232.0,254.0,NaN
48.0,38.0,238.0,243.0,NaN
38.0,28.0,248.0,246.0,NaN
28.0,18.0,258.0,NaN,NaN
