# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-02-12T10:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
98.0,88.0,108.0,NaN,NaN,NaN,NaN
88.0,78.0,163.5,NaN,NaN,NaN,NaN
78.0,68.0,161.5,NaN,NaN,NaN,NaN
68.0,58.0,181.5,NaN,NaN,NaN,NaN
58.0,48.0,243.0,NaN,NaN,NaN,NaN
48.0,38.0,240.5,NaN,NaN,NaN,NaN
38.0,28.0,247.0,NaN,NaN,NaN,NaN
28.0,18.0,258.0,NaN,NaN,NaN,NaN
