# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-02-12T10:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Depth (cm),Temperature (deg C)
99.0,-9.5
90.0,-9.0
80.0,-7.5
70.0,-7.0
60.0,-5.5
50.0,-4.5
40.0,-3.5
30.0,-3.0
20.0,-2.0
10.0,-2.0
0.0,-1.5
