# Location,Mammoth Lakes
# Site,CUES Study Plot
# PitID,CAMLCP
# Date/Local Time,2020-02-19T10:05
# UTM Zone,11N
# Easting,320985
# Northing,4168170
# Latitude,37.64325
# Longitude,-119.02906
# Depth (cm),Temperature (deg C)
81.0,-7.9
80.0,-7.6
70.0,-8.0
60.0,-5.5
50.0,-4.0
40.0,-2.7
30.0,-1.9
20.0,-1.3
10.0,-0.9
0.0,-0.5
