# Location,NW
# Site,FF
# PitID,1
# Date/Local Time,2020-02-12T11:10
# UTM Zone,13N
# Easting,453393
# Northing,4431461
# Latitude,40.03208
# Longitude,-105.54626
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
99.0,89.0,122.0,139.0,NaN
89.0,79.0,138.0,157.0,NaN
79.0,69.0,207.0,194.0,NaN
69.0,59.0,183.0,201.0,NaN
59.0,49.0,268.0,256.0,NaN
49.0,39.0,280.0,267.0,NaN
39.0,29.0,328.0,286.0,274.0
29.0,19.0,295.0,273.0,NaN
19.0,9.0,341.0,284.0,336.0
