# Location,NW
# Site,FF
# PitID,1
# Date/Local Time,2020-02-12T11:10
# UTM Zone,13N
# Easting,453393
# Northing,4431461
# Latitude,40.03208
# Longitude,-105.54626
# Depth (cm),Temperature (deg C)
99.0,-9.7
90.0,-8.6
80.0,-7.4
70.0,-7.0
60.0,-5.5
50.0,-4.5
40.0,-3.6
30.0,-2.8
20.0,-2.1
10.0,-1.6
0.0,-1.2
