# Location,Grand Mesa
# Site,Skyway Tree
# PitID,COGMST
# Date/Local Time,2020-02-12T14:30
# UTM Zone,12N
# Easting,754171
# Northing,4325869
# Latitude,39.04494
# Longitude,-108.06313
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
80.0,70.0,137.5,1.172,1.18,0.0,0.0
70.0,60.0,230.0,1.264,1.258,0.0,0.0
60.0,50.0,235.0,1.384,1.382,0.2405684679330466,0.23038551864080714
50.0,40.0,283.0,1.41,1.463,0.0,0.22567901091348563
40.0,30.0,272.5,1.374,1.362,0.0,0.0
30.0,20.0,301.5,1.425,1.385,0.0,0.0
20.0,10.0,293.0,1.46,1.447,0.11998242544864679,0.053396838809107686
10.0,0.0,330.5,1.428,1.466,0.0,0.0
