# Location,NW
# Site,FN
# PitID,1
# Date/Local Time,2020-03-11T11:00
# UTM Zone,13N
# Easting,452778
# Northing,4431584
# Latitude,40.03316
# Longitude,-105.55348
# Depth (cm),Temperature (deg C)
105.0,-3.0
100.0,-5.0
90.0,-5.0
80.0,-4.0
70.0,-4.0
60.0,-4.0
50.0,-4.0
40.0,-3.0
30.0,-3.0
20.0,-3.0
10.0,-2.5
0.0,-2.5
