# Location,CB
# Site,O6
# PitID,3
# Date/Local Time,2020-02-01T15:00
# UTM Zone,13N
# Easting,328364
# Northing,4310498
# Latitude,38.92663
# Longitude,-106.98
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
85.0,82.0,NaN,NaN,F,M,powder
82.0,60.0,NaN,NaN,F,M,light compact
60.0,45.0,NaN,NaN,4F,D,easy to coute
45.0,30.0,NaN,NaN,1F,D,heavy compact
30.0,16.0,NaN,NaN,4F,D,Light compact
16.0,0.0,NaN,NaN,1F,M,heavy compact with vegetation 
