# Location,Grand Mesa
# Site,County Line Open
# PitID,COGMCO
# Date/Local Time,2020-02-12T08:52
# UTM Zone,12N
# Easting,756903
# Northing,4324357
# Latitude,39.03053
# Longitude,-108.03217
# Depth (cm),Temperature (deg C)
103.0,-11.8
100.0,-12.3
90.0,-13.1
80.0,-10.0
70.0,-8.0
60.0,-6.0
50.0,-5.1
40.0,-4.2
30.0,-3.7
20.0,-3.2
10.0,-2.6
0.0,-2.1
