# Location,Fraser
# Site,JPL #2
# PitID,COFEJ2
# Date/Local Time,2020-02-10T13:45
# UTM Zone,13N
# Easting,424573
# Northing,4417710
# Latitude,39.90612
# Longitude,-105.88242
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
121.0,113.0,1-2 mm,PP,F,D,NaN
113.0,90.0,< 1 mm,DF,F,D,NaN
90.0,67.0,< 1 mm,DF,4F,D,NaN
67.0,48.0,1-2 mm,FC,4F,D,NaN
48.0,11.0,2-4 mm,FC,F,D,NaN
11.0,9.0,< 1 mm,MFCR,K,D,NaN
9.0,0.0,4-6 mm,FC,1F,D,NaN
