# Location,Grand Mesa
# Site,County Line Open
# PitID,COGMCO
# Date/Local Time,2020-03-04T09:21
# UTM Zone,12N
# Easting,756903
# Northing,4324357
# Latitude,39.03053
# Longitude,-108.03217
# Depth (cm),Temperature (deg C)
101.0,-8.9
100.0,-6.1
90.0,-11.7
80.0,-9.0
70.0,-6.7
60.0,-5.3
50.0,-4.5
40.0,-4.0
30.0,-3.5
20.0,-3.1
10.0,-3.1
0.0,-2.3
