# Location,Fraser
# Site,SNB #2
# PitID,COFEB2
# Date/Local Time,2020-02-21T14:50
# UTM Zone,13N
# Easting,424863
# Northing,4417808
# Latitude,39.90703
# Longitude,-105.87904
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
106.0,96.0,133.0,NaN,NaN,NaN,NaN
96.0,86.0,174.5,NaN,NaN,NaN,NaN
86.0,76.0,223.0,NaN,NaN,NaN,NaN
76.0,66.0,252.0,NaN,NaN,NaN,NaN
66.0,56.0,268.0,NaN,NaN,NaN,NaN
56.0,46.0,249.5,NaN,NaN,NaN,NaN
46.0,36.0,240.0,NaN,NaN,NaN,NaN
36.0,26.0,246.5,NaN,NaN,NaN,NaN
26.0,16.0,243.5,NaN,NaN,NaN,NaN
16.0,6.0,251.0,NaN,NaN,NaN,NaN
