# Location,NW
# Site,FF
# PitID,1
# Date/Local Time,2020-01-22T10:20
# UTM Zone,13N
# Easting,453399
# Northing,4431466
# Latitude,40.03213
# Longitude,-105.54619
# Depth (cm),Temperature (deg C)
65.0,-5.3
55.0,-4.1
45.0,-3.2
35.0,-2.6
25.0,-2.3
15.0,-1.5
5.0,-1.2
