# Location,CB
# Site,F13
# PitID,3
# Date/Local Time,2020-02-26T11:55
# UTM Zone,13N
# Easting,328563
# Northing,4310784
# Latitude,38.92924
# Longitude,-106.97778
# Depth (cm),Temperature (deg C)
100.0,-5.6
90.0,-9.8
80.0,-7.4
70.0,-5.3
60.0,-3.9
50.0,-2.8
40.0,-2.3
30.0,-1.8
20.0,-1.4
10.0,-0.9
0.0,-0.9
