# Location,Grand Mesa
# Site,Skyway Tree
# PitID,COGMST
# Date/Local Time,2020-03-12T14:45
# UTM Zone,12N
# Easting,754171
# Northing,4325869
# Latitude,39.04494
# Longitude,-108.06313
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
83.0,73.0,164.5,1.335,1.291,0.5595048148436658,0.3370966007655062
73.0,63.0,257.0,1.507,1.521,0.6794049564169934,0.7508085466069354
63.0,53.0,268.5,1.33,1.38,0.0,0.0
53.0,43.0,283.0,1.435,1.362,0.08241784522330207,0.0
43.0,33.0,266.5,1.379,1.486,0.0,0.48956750155134365
33.0,23.0,283.0,1.417,1.414,0.0,0.0
23.0,13.0,298.0,1.44,1.458,0.0,0.06410991898928763
15.0,5.0,276.5,1.427,1.414,0.09968799179235649,0.03321147937949384
