# Location,NW
# Site,FS
# PitID,3
# Date/Local Time,2020-05-13T09:15
# UTM Zone,13N
# Easting,452496
# Northing,4432375
# Latitude,40.04027
# Longitude,-105.55684
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
59.0,49.0,403.0,422.0,NaN
49.0,39.0,321.0,346.0,NaN
39.0,29.0,333.0,316.0,NaN
29.0,19.0,391.0,396.0,NaN
19.0,9.0,362.0,383.0,NaN
