# Location,NW
# Site,FN
# PitID,1
# Date/Local Time,2020-02-12T13:35
# UTM Zone,13N
# Easting,453410
# Northing,4431465
# Latitude,40.03212
# Longitude,-105.54606
# Depth (cm),Temperature (deg C)
131.0,-9.3
130.0,-9.9
120.0,-10.0
110.0,-8.7
100.0,-7.3
90.0,-6.1
80.0,-5.3
70.0,-4.6
60.0,-4.1
50.0,-3.4
40.0,-3.1
30.0,-2.5
20.0,-2.1
10.0,-1.2
0.0,-0.5
