# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-03-04T15:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
"# Top
(cm)","Bottom
(cm)",Avg Density (kg/m3),Permittivity A,Permittivity B,LWC-vol A (%),LWC-vol B (%)
96.0,86.0,190.5,NaN,NaN,NaN,NaN
86.0,76.0,247.0,NaN,NaN,NaN,NaN
76.0,66.0,277.5,NaN,NaN,NaN,NaN
66.0,56.0,273.0,NaN,NaN,NaN,NaN
56.0,46.0,243.5,NaN,NaN,NaN,NaN
46.0,36.0,233.5,NaN,NaN,NaN,NaN
36.0,26.0,245.0,NaN,NaN,NaN,NaN
