# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-03-04T15:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Depth (cm),Temperature (deg C)
96.0,-3.0
85.0,-6.0
75.0,-6.5
65.0,-4.5
55.0,-4.0
45.0,-3.5
35.0,-3.0
25.0,-3.0
