# Location,Fraser
# Site,SNB #1
# PitID,COFEB1
# Date/Local Time,2020-03-04T15:30
# UTM Zone,13N
# Easting,424968
# Northing,4417802
# Latitude,39.90698
# Longitude,-105.87781
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
96.0,86.0,193.0,188.0,NaN
86.0,76.0,249.0,245.0,NaN
76.0,66.0,283.0,272.0,NaN
66.0,56.0,273.0,273.0,NaN
56.0,46.0,242.0,245.0,NaN
46.0,36.0,242.0,225.0,NaN
36.0,26.0,245.0,NaN,NaN
