# Location,CB
# Site,O6
# PitID,3
# Date/Local Time,2020-02-26T15:20
# UTM Zone,13N
# Easting,328389
# Northing,4310504
# Latitude,38.92668
# Longitude,-106.97971
# Depth (cm),Temperature (deg C)
118.0,-4.5
110.0,-6.1
100.0,-6.7
90.0,-4.9
80.0,-3.3
70.0,-3.0
60.0,-2.3
50.0,-1.7
40.0,-1.3
30.0,-1.1
20.0,-0.9
10.0,-0.5
0.0,0.0
