# Location,Grand Mesa
# Site,County Line Tree
# PitID,COGMCT
# Date/Local Time,2020-02-26T08:55
# UTM Zone,12N
# Easting,756712
# Northing,4324540
# Latitude,39.03224
# Longitude,-108.03431
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
100.0,92.0,< 1 mm,RG,F,D,NaN
92.0,90.0,1-2 mm,MFCR,P,D,Melt crust
90.0,72.0,1-2 mm,RG,4F,D,NaN
72.0,23.0,2-4 mm,RG,1F,D,NaN
23.0,0.0,2-4 mm,RG,4F,D,Very few FC
