# Location,CB
# Site,Aspen
# PitID,1
# Date/Local Time,2020-02-26T15:50
# UTM Zone,13N
# Easting,329128
# Northing,4310336
# Latitude,38.92532
# Longitude,-106.97115
# Depth (cm),Temperature (deg C)
117.0,-6.2
110.0,-6.3
100.0,-7.3
90.0,-6.5
80.0,-5.0
70.0,-3.6
60.0,-3.0
50.0,-2.3
40.0,-2.1
30.0,-1.5
20.0,-1.1
10.0,-0.6
0.0,-0.1
