# Location,CB
# Site,F13
# PitID,2
# Date/Local Time,2020-05-12T11:30
# UTM Zone,13N
# Easting,328565
# Northing,4310813
# Latitude,38.9295
# Longitude,-106.97776
# Top (cm),Bottom (cm),Density A (kg/m3),Density B (kg/m3),Density C (kg/m3)
70.0,60.0,465.0,462.0,NaN
60.0,50.0,338.0,377.0,378.0
50.0,40.0,356.0,350.0,NaN
40.0,30.0,357.0,366.0,NaN
30.0,20.0,398.0,369.0,377.0
20.0,10.0,349.0,366.0,NaN
