# Location,Fraser
# Site,JPL #2
# PitID,COFEJ2
# Date/Local Time,2020-02-05T12:00
# UTM Zone,13N
# Easting,424573
# Northing,4417710
# Latitude,39.90612
# Longitude,-105.88242
# Top (cm),Bottom (cm),Grain Size (mm),Grain Type,Hand Hardness,Manual Wetness,Comments
90.0,69.0,< 1 mm,DF,F,D,"Hand Hardness recorded as ""F-"" in the field"
69.0,49.0,1-2 mm,FC,F,D,NaN
49.0,19.0,2-4 mm,FC,F,D,NaN
19.0,8.0,2-4 mm,FC,4F,D,Variable density
8.0,0.0,4-6 mm,FC,P,D,Depth Hoar
